eventID,Cell Type,Center.x,Center.y,Radius,Slice,Frame,Size,Dilation,Orientation,Series
58,Mother,76.9154,381.084,48.51,5,108,90.09,1,100,0
1,Mother,361.91,452.887,48.51,5,109,69.3,1,30,0
34,Mother,54.5871,350.247,48.51,5,109,69.3,1,120,0
28,Mother,86.434,378.875,48.51,5,109,131.67,1,130,0
38,Mother,74.9129,378.522,48.51,5,109,110.88,1,120,0
35,Mother,62.7854,357.517,48.51,5,109,90.09,1,120,0
1,Mother,38.7754,354.766,48.51,5,110,69.3,1,140,0
10,Mother,79.3252,375.794,48.51,5,110,131.67,1,130,0
16,Mother,462.975,274.506,48.51,5,110,110.88,1,120,0
23,Mother,458.258,261.377,48.51,5,111,131.67,1,130,0
6,Mother,46.8623,353.278,48.51,5,111,69.3,1,130,0
36,Mother,81.5524,378.448,48.51,5,111,131.67,1,130,0
0,Mother,46.7384,361.448,48.51,5,112,69.3,1,140,0
24,Mother,86.434,378.875,48.51,5,112,131.67,1,130,0
10,Mother,460.912,259.15,48.51,5,112,131.67,1,130,0
49,Mother,453.044,264.235,48.51,5,112,131.67,1,120,0
53,Mother,90.3811,377.594,48.51,5,112,131.67,1,120,0
0,Mother,53.8472,358.366,48.51,5,113,69.3,1,140,0
4,Mother,471.957,245.359,48.51,5,113,131.67,1,130,0
9,Mother,97.0514,369.966,48.51,5,113,131.67,1,130,0
41,Mother,461.582,251.304,48.51,5,113,152.46,1,120,0
1,Mother,57.8747,348.176,48.51,5,114,69.3,1,140,0
15,Mother,97.4785,365.085,48.51,5,114,131.67,1,130,0
10,Mother,474.611,243.132,48.51,5,114,131.67,1,130,0
20,Mother,67.8586,338.584,48.51,5,114,69.3,1,120,0
31,Mother,467.584,247.839,48.51,5,114,131.67,1,120,0
42,Mother,446.985,48.51,48.51,5,114,90.09,1,90,0
0,Mother,186.729,245.612,48.51,5,115,69.3,1,10,0
2,Mother,48.7677,345.902,48.51,5,115,69.3,1,150,0
11,Mother,90.7967,357.122,48.51,5,115,131.67,1,130,0
4,Mother,53.8793,329.297,48.51,5,116,69.3,1,130,0
6,Mother,85.9151,356.695,48.51,5,116,110.88,1,130,0
16,Mother,71.5001,350.372,48.51,5,116,90.09,1,100,0
0,Mother,72.765,453.915,48.51,5,117,69.3,1,90,0
3,Mother,41.0337,345.438,48.51,5,117,69.3,1,150,0
6,Mother,450.383,245.766,48.51,5,117,152.46,1,120,0
8,Mother,65.8788,358.401,48.51,5,117,90.09,1,100,0
38,Mother,466.164,34.491,48.51,5,118,90.09,1,100,0
17,Mother,260.523,246.824,48.51,5,118,90.09,1,50,0
8,Mother,328.101,425.595,48.51,5,118,69.3,1,70,0
32,Mother,56.5337,327.07,48.51,5,118,90.09,1,130,0
35,Mother,457.145,30.6577,48.51,5,118,69.3,1,110,0
2,Mother,496.014,217.532,48.51,5,119,69.3,1,70,0
3,Mother,331.214,424.951,48.51,5,119,69.3,1,60,0
18,Mother,68.2772,431.865,48.51,5,119,69.3,1,100,0
10,Mother,47.9637,333.435,48.51,5,119,69.3,1,150,0
24,Mother,69.3,343.035,48.51,5,119,90.09,1,90,0
13,Mother,70.9341,418.281,48.51,5,120,69.3,1,110,0
5,Mother,68.5242,330.578,48.51,5,120,90.09,1,130,0
9,Mother,88.9966,349.586,48.51,5,120,110.88,1,130,0
11,Mother,72.3826,310.82,48.51,5,120,69.3,1,110,0
0,Mother,467.775,38.115,48.51,5,121,131.67,1,90,0
58,Mother,476.401,32.6859,48.51,5,122,110.88,1,100,0
12,Mother,195.513,243.88,48.51,5,122,69.3,1,20,0
43,Mother,61.7526,403.186,48.51,5,122,69.3,1,110,0
18,Mother,71.2382,332.25,48.51,5,122,69.3,1,140,0
42,Mother,62.9377,406.442,48.51,5,122,69.3,1,110,0
37,Mother,461.587,32.7286,48.51,5,122,69.3,1,110,0
47,Mother,91.0449,351.964,48.51,5,122,90.09,1,110,0
0,Mother,282.086,399.597,48.51,5,123,69.3,1,80,0
6,Mother,180.953,254.333,48.51,5,123,69.3,1,40,0
15,Mother,53.8283,409.784,48.51,5,123,69.3,1,100,0
18,Mother,462.751,35.0926,48.51,5,123,110.88,1,100,0
0,Mother,55.675,426.525,48.51,5,124,69.3,1,80,0
1,Mother,621.211,377.594,48.51,5,124,69.3,1,50,0
1,Mother,504.149,388.76,48.51,5,125,69.3,1,60,0
3,Mother,392.51,181.168,48.51,5,125,69.3,1,50,0
6,Mother,444.082,48.9399,48.51,5,125,131.67,1,100,0
0,Mother,50.0953,287.37,48.51,5,126,69.3,1,50,0
1,Mother,73.3052,360.61,48.51,5,126,69.3,1,100,0
2,Mother,60.2491,426.244,48.51,5,126,69.3,1,100,0
0,Mother,362.001,170.656,48.51,5,127,90.09,1,60,0
2,Mother,352.784,430.149,48.51,5,127,69.3,1,30,0
3,Mother,88.0882,364.102,48.51,5,127,90.09,1,110,0
0,Mother,472.595,41.278,48.51,5,128,69.3,1,130,0
17,Mother,467.775,31.185,48.51,5,129,110.88,1,90,0
5,Mother,526.456,387.169,48.51,5,129,69.3,1,70,0
9,Mother,258.3,252.639,48.51,5,129,69.3,1,120,0
12,Mother,458.136,28.8696,48.51,5,129,90.09,1,100,0
0,Mother,207.253,256.404,48.51,5,130,69.3,1,50,0
1,Mother,292.496,200.88,48.51,5,130,69.3,1,170,0
2,Mother,492.122,42.9863,48.51,5,130,69.3,1,130,0
0,Mother,322.475,430.922,48.51,5,131,69.3,1,70,0
5,Mother,193.278,225.897,48.51,5,131,69.3,1,130,0
0,Mother,246.363,442.556,48.51,5,132,69.3,1,80,0
1,Mother,181.639,216.878,48.51,5,132,69.3,1,30,0
8,Mother,75.308,391.922,48.51,5,132,69.3,1,100,0
9,Mother,488.565,24.255,48.51,5,132,152.46,1,90,0
1,Mother,183.372,219.879,48.51,5,133,69.3,1,30,0
7,Mother,225.438,420.55,48.51,5,133,69.3,1,130,0
0,Mother,191.478,218.361,48.51,5,134,90.09,1,40,0
1,Mother,64.6671,411.391,48.51,5,134,69.3,1,100,0
0,Mother,445.306,38.6541,48.51,5,135,69.3,1,110,0
5,Mother,250.756,269.506,48.51,5,135,69.3,1,100,0
6,Mother,57.2407,409.182,48.51,5,135,69.3,1,100,0
0,Mother,473.326,53.3245,48.51,5,136,110.88,1,80,0
2,Mother,61.8564,415.405,48.51,5,138,69.3,1,100,0
4,Mother,117.262,370.451,48.51,5,140,90.09,1,100,0
3,Mother,470.582,19.6381,48.51,5,140,90.09,1,100,0
5,Mother,69.3,405.405,48.51,5,141,69.3,1,90,0
